,delta_H,alpha,F,ASI_raw,ASI,soberania,CSI_V3,cohort
user_2216,0.17946874993337925,0.23026511910475278,0.4557590478171449,0.09067377439223286,0.034339,False,15.16819708859469,Basic
user_2217,0.09150665146553254,0.47860761846950084,0.85655472425483,0.051130160504499984,0.019364,False,10.953927400804575,Basic
user_2218,0.30108052078343994,0.32580858255847983,0.6992112990937465,0.14029323873850827,0.053131,False,0.5579082800052813,Basic
user_2219,0.147309369765886,0.08638341920865895,0.4841570158382208,0.02628297561653412,0.009954,False,16.11968877415449,Basic
user_2220,0.25964062842305996,0.140150410269169,0.5467762096504492,0.06655143357334406,0.025204,False,11.96630636626367,Basic
user_2221,0.08401712790689622,0.08195659998155504,0.9140492498475428,0.007533246315352412,0.002853,False,3.546143022293225,Basic
user_2222,0.3220266716701209,0.5408213106279642,0.8271450299236732,0.21055423212283197,0.079739,False,4.789249083881515,Basic
user_2223,0.09756281539908934,0.290246873267367,0.6820464488888972,0.0415181431746737,0.015723,False,10.51740086267961,Basic
user_2224,0.1857592722489989,0.26357328947555825,0.5768797131623493,0.08487242889658601,0.032142,False,10.655222448994046,Basic
user_2225,0.16201773647078396,0.07495985081958115,0.6426805041532834,0.01889714294659786,0.007157,False,15.298584614867183,Basic
user_2226,0.372421281874344,0.15573974714383662,0.6754675474360959,0.08586762826763505,0.032519,False,6.813070125293435,Basic
user_2227,0.19289629998947352,0.07073343401907373,0.6756898047046882,0.020193019952094902,0.007647,False,10.436759784497983,Basic
user_2228,0.23147997954399657,0.27040513953475265,0.43417337946743856,0.14416677559751304,0.054598,False,11.068221591466266,Basic
user_2229,0.27573761162352994,0.13392460473157947,0.7416371547754272,0.0497926113983503,0.018857,False,10.614851936806593,Basic
user_2230,0.08370710762504348,0.1982892387156719,0.42836416738385685,0.03874791569853001,0.014674,False,1.3852110621769171,Basic
user_2231,0.15170113425906442,0.2543681535673168,0.9075525452965998,0.04251868127694448,0.016102,False,7.8138046142437565,Basic
user_2232,0.2959280838254998,0.2131231327085956,0.6998851978345394,0.09011352215546159,0.034127,False,6.438798304496464,Basic
user_2233,0.2418618245755317,0.23527882405710854,0.7026311299783331,0.08098839240469255,0.030671,False,18.862776646546077,Basic
user_2234,0.1435753854473774,0.09932257592148981,0.5394182962138055,0.026436398656937764,0.010012,False,8.848082706265227,Basic
user_2235,0.28714200550938646,0.2809383623042389,0.8426002114041042,0.09573841032170533,0.036257,False,8.269329638120375,Basic
user_2236,0.12745446590897802,0.05628310343889233,0.920585029633507,0.007792363179487759,0.002951,False,9.19006376202863,Basic
user_2237,0.11361770916979469,0.16079801690537293,0.7534858359663051,0.024246643331264132,0.009182,False,17.46636905741789,Basic
user_2238,0.10097581979079943,0.03641467155808286,0.7474704428044465,0.004919259816072892,0.001863,False,11.617623238054064,Basic
user_2239,0.22244434458237394,0.29856341846877826,0.5191876886680219,0.1279185646869731,0.048444,False,7.393724362273001,Basic
user_2240,0.11712842294424203,0.2046367894021398,0.6692239265520142,0.03581579119942402,0.013564,False,17.33897053446301,Basic
user_2241,0.37148522419547286,0.29044413111639916,0.5840150380458193,0.18474815909718034,0.069966,False,17.66701588977419,Basic
user_2242,0.6285709085562399,0.19980362751380504,0.4726340531836447,0.2657251351933077,0.100633,False,5.021941943439982,Basic
user_2243,0.09005666402514353,0.1448319123820983,0.7692914883397394,0.01695466422183198,0.006421,False,7.474525750925691,Basic
user_2244,0.1393278522083347,0.08274045243569449,0.49439261516617444,0.02331760057689454,0.008831,False,18.362714730918604,Basic
user_2245,0.2840376741268723,0.4540720291014552,0.9001870988657882,0.1432741739962171,0.05426,False,10.27992508838217,Basic
user_2246,0.21926352931383308,0.4268164718349847,0.8580279151643968,0.10907021127149015,0.041306,False,8.203156476122347,Basic
user_2247,0.12012586231387991,0.4709222627788491,0.6143548151791384,0.09208024662851823,0.034872,False,3.712686170235142,Basic
user_2248,0.24611123780765534,0.0338425034172962,0.7818092694785863,0.010653519639253529,0.004035,False,7.304337955147744,Basic
user_2249,0.2321811142721608,0.2318382861688858,0.7133843413545043,0.07545507869073179,0.028576,False,11.993459769697978,Basic
user_2250,0.2695367350466287,0.3193076086684205,0.6855243817839961,0.1255464176081649,0.047546,False,0.7353218004190362,Basic
user_2251,0.3840905047385776,0.07624591777112776,0.6477438493968188,0.04521128694350265,0.017122,False,1.5828194488135403,Basic
user_2252,0.2611835903347351,0.22677848313497936,0.5516252214677537,0.10737510927846784,0.040664,False,0.10215169545144676,Basic
user_2253,0.13671095797121818,0.19501767542439818,0.8593177617493127,0.031025837490331488,0.01175,False,4.1596193559480295,Basic
user_2254,0.10388981920849533,0.13502505147856375,0.5014595098215477,0.027973800300881223,0.010594,False,3.4768631784543533,Basic
user_2255,0.15559157209029584,0.03636880114101277,0.8461114850951457,0.006687864476787241,0.002533,False,16.16534593828782,Basic
user_2256,0.21017726640437567,0.3207894410559308,0.6729157745011362,0.10019477974417629,0.037945,False,3.5195224296242804,Basic
user_2257,0.04094499920115777,0.18892428773967038,0.7862828290654335,0.009838069107746424,0.003726,False,12.562439491408792,Basic
user_2258,0.17007952227543224,0.5151660571813115,0.6543321782356726,0.13390629379433855,0.050712,False,2.248823546102148,Basic
user_2259,0.44180937906501455,0.24132610644572372,0.7965492396058599,0.13385253784652343,0.050692,False,11.277635635110586,Basic
user_2260,0.6359273751717687,0.3373619763933305,0.5437213168485768,0.394572935587733,0.149429,False,8.276782882372734,Basic
user_2261,0.2035917566428152,0.14334103788784286,0.8113941644943024,0.03596655605821181,0.013621,False,7.764694198812783,Basic
user_2262,0.05328976916168596,0.2761636840484965,0.6965221182032342,0.021128832221076792,0.008002,False,16.274675961007688,Basic
user_2263,0.21211590708816264,0.3076231260652946,0.9164250523521552,0.07120250396817158,0.026965,False,3.186669869181668,Basic
user_2264,0.04626610798651968,0.06436037135301734,0.6282708241897679,0.004739522792437992,0.001795,False,11.309145007182774,Basic
user_2265,0.11342964273026485,0.09500927785797696,0.6377951261201266,0.01689706929723543,0.006399,False,15.615417061911097,Basic
user_2266,0.21609103550400813,0.18357358291737566,0.4744457742441543,0.08361040982395337,0.031664,False,13.564039627394383,Basic
user_2267,0.25844221496444714,0.3501567725181309,0.7440949195562314,0.12161794079760417,0.046058,False,18.683570601754887,Basic
user_2268,0.37523507491724173,0.45558672743127915,0.7606804733172836,0.22473578039076603,0.08511,False,0.04001165291624531,Basic
user_2269,0.045410473430086876,0.08359815884387668,0.5548658254379761,0.0068417116299918776,0.002591,False,16.802826975823393,Basic
user_2270,0.17125198644072878,0.09678912211226398,0.7631594302792701,0.02171935347967057,0.008225,False,11.655575768822633,Basic
user_2271,0.1394985142791116,0.2921755470889308,0.5397855085818748,0.07550787132961771,0.028596,False,0.047206082428419616,Basic
user_2272,0.29064412346634455,0.4051478013511757,0.7701060356062123,0.15290599236160465,0.057907,False,8.844382606096643,Basic
user_2273,0.07871763725675336,0.0939393266348373,0.5690531953506404,0.012994711036862418,0.004921,False,14.581310165641131,Basic
user_2274,0.057685445233779914,0.23171694078215194,0.83148468951889,0.0160756957593074,0.006088,False,3.4683872071048985,Basic
user_2275,0.18306137325343147,0.0033638984405830862,0.43698024056242857,0.001409216735350854,0.000534,False,12.891066448735511,Basic
user_2276,0.03267494658495036,0.30665380367845024,0.8122374263717405,0.012336167147608592,0.004672,False,2.653699986310217,Basic
user_2277,0.26940454507275874,0.40302207910546756,0.8665509061172297,0.1252967126445972,0.047451,False,15.265596337003267,Basic
user_2278,0.257314291976079,0.054637150539335815,0.6388072055274083,0.022008079409518235,0.008335,False,10.800803998103516,Basic
user_2279,0.16609040852173423,0.29952324109749373,0.5082673895595188,0.09787749223641877,0.037067,False,0.6438464006441067,Basic
user_2280,0.13272455753837112,0.23761855661685513,0.7127040424682393,0.04425093153766407,0.016758,False,1.726638442346796,Basic
user_2281,0.18972384041351195,0.2506286644346971,0.7045927400058691,0.06748612359228116,0.025558,False,16.41343594371182,Basic
user_2282,0.18760713967249582,0.17462478381216404,0.4795988208882677,0.06830887562703235,0.025869,False,0.6270269240599038,Basic
user_2283,0.38399538450977533,0.11427988996045885,0.4726031091624306,0.09285370628405859,0.035165,False,5.672309378990935,Basic
user_2284,0.34750133371078235,0.03475138644811909,0.7475807053182765,0.0161536447544869,0.006118,False,10.771325863926812,Basic
user_2285,0.37702350022610803,0.29376502438975166,0.911410398971383,0.121521893830081,0.046022,False,4.055355827137138,Basic
user_2286,0.4124929942988925,0.2411919132576601,0.4325677113041839,0.22999861501537058,0.087103,False,4.260411148969238,Basic
user_2287,0.2398709246781452,0.2045888219540751,0.5857105679451633,0.08378696336845165,0.031731,False,14.744646221364423,Basic
user_2288,0.11619563452834207,0.3026509474499771,0.7796710520238063,0.04510455888835569,0.017082,False,5.528897101928932,Basic
user_2289,0.35149953883365176,0.05624658547583704,0.5895032087775554,0.03353781380888904,0.012701,False,0.7330760400501752,Basic
user_2290,0.4041475570723503,0.44851196557743794,0.8681441285895654,0.20879599278098293,0.079074,False,13.7013142001192,Basic
user_2291,0.3218073063770718,0.38545249962811934,0.7487621909365622,0.165661984730401,0.062738,False,18.132953209122185,Basic
user_2292,0.29688594305198807,0.05722890933589205,0.9097444923880856,0.01867607758022581,0.007073,False,15.806745555574723,Basic
user_2293,0.13060753936322558,0.21237247418514832,0.6729424260852334,0.0412181565712268,0.01561,False,10.422678560026235,Basic
user_2294,0.3277220911202759,0.5558484386724057,0.6233423316895588,0.292237191999955,0.110674,False,8.07279130777664,Basic
user_2295,0.0920500608968871,0.34777563822709506,0.7336996162717409,0.04363198230895801,0.016524,False,17.578138246869067,Basic
user_2296,0.39786075905127827,0.3460213926398767,0.6699027361130826,0.20550495841002608,0.077827,False,14.558283328045881,Basic
user_2297,0.1437256122542865,0.2165045445792148,0.5979993552613767,0.0520355882522352,0.019706,False,10.842487583465061,Basic
user_2298,0.059859182577459986,0.2009296320470178,0.5356814352598823,0.02245267940653803,0.008503,False,16.716624059356082,Basic
user_2299,0.43968721666239985,0.19413464408935086,0.48214251906065486,0.17704002020749793,0.067047,False,11.432534906077658,Basic
user_2300,0.3351073751915954,0.13950885672872196,0.6825052905659619,0.06849829216059986,0.025941,False,18.496588684440024,Basic
user_2301,0.2612333532850332,0.2230424259217907,0.7236077096815965,0.08052169714169628,0.030495,False,16.307519087606945,Basic
user_2302,0.2226507219558579,0.30109794707422277,0.7049440216529927,0.09509928907305853,0.036015,False,10.458459383214612,Basic
user_2303,0.12566025988418306,0.09362662667427635,0.9181813870883871,0.012813531623938702,0.004853,False,17.533887982687837,Basic
user_2304,0.3019572246862746,0.2607876181854531,0.7088364598942208,0.11109291053055394,0.042072,False,6.506340119997616,Basic
user_2305,0.09226401542368189,0.1816103914698022,0.5252626564781439,0.03190042877218696,0.012081,False,13.317613405784876,Basic
user_2306,0.05891070177283184,0.30418214321831494,0.4653431209126273,0.03850832368298736,0.014584,False,3.2542364532903756,Basic
user_2307,0.3725580979569525,0.06753235726107434,0.6423315663039184,0.039169375898040405,0.014834,False,17.01193338610836,Basic
user_2308,0.3180072231582418,0.2896371113037875,0.7097964715052028,0.12976493570610392,0.049144,False,4.71295284788376,Basic
user_2309,0.3495316340458521,0.2651787581424064,0.8356488765369299,0.11091783552905778,0.042006,False,18.03161772090693,Basic
user_2310,0.4303235825050342,0.13309847922202248,0.708812750122934,0.08080471802300244,0.030602,False,0.32283768960209214,Basic
user_2311,0.09118851089951988,0.23770001754793757,0.8216051865844183,0.026381905804533354,0.009991,False,12.954901037991599,Basic
user_2312,0.2387347445299538,0.07239511005479755,0.57330020440784,0.030146907276968053,0.011417,False,2.8510672243295705,Basic
user_2313,0.19590511405103797,0.16968474496211572,0.5877884684432788,0.05655454487319942,0.021418,False,14.645417971522809,Basic
user_2314,0.2466341981495875,0.4784273687060462,0.9405133363514492,0.12545973129033872,0.047513,False,9.34621267557752,Basic
user_2315,0.14811660104272745,0.1678513770341021,0.9417650923371931,0.02639891375134023,0.009998,False,17.283354798719206,Basic
user_2316,0.2966211985757931,0.13610984876392107,0.8129950612242737,0.049659670032345796,0.018807,False,13.586314984575067,Basic
user_2317,0.309918817818116,0.2557640089207959,0.8033015769120084,0.09867536870755793,0.03737,False,14.597053784321439,Basic
user_2318,0.21488434659966996,0.12491386143698867,0.8267636824132651,0.032466391626902395,0.012295,False,2.289108014423597,Basic
user_2319,0.022249138559423384,0.24421125006379982,0.8455809082954489,0.00642574813023214,0.002434,False,1.8346629964090908,Basic
user_2320,0.14729970024010547,0.22706755650975546,0.8079579392334422,0.041396935884896846,0.015678,False,16.160596398547295,Basic
user_2321,0.4614720105111939,0.2258772342091393,0.9215304243688924,0.11311186114184466,0.042837,False,4.289703028067879,Basic
user_2322,0.2878802223607621,0.09644594598057045,0.7668498766226346,0.03620640913051058,0.013712,False,16.471894695504393,Basic
user_2323,0.39660308988003173,0.2533874153487491,0.9208927682059324,0.10912696389158319,0.041328,False,2.70822461207524,Basic
user_2324,0.02980272080673578,0.12522308565502155,0.9145014289509602,0.004080899758260185,0.001545,False,5.860574332422382,Basic
user_2325,0.024222980596960705,0.19109820839913091,0.6308603514636395,0.007337548133159068,0.002779,False,17.646035855944206,Basic
user_2326,0.16850182191016438,0.10244668634270651,0.8505927541339356,0.020294615976339518,0.007686,False,15.954638828547987,Basic
user_2327,0.2630005226232265,0.2049697834558295,0.5351224833487644,0.10073798400976341,0.038151,False,1.0306102342047856,Basic
user_2328,0.30323167425317277,0.2042063865574294,0.6245033008918582,0.09915375050951503,0.037551,False,8.513852695418109,Basic
user_2329,0.16587195810931685,0.16021762555696153,0.7907132413276323,0.03360967021386571,0.012728,False,17.287489000728602,Basic
user_2330,0.20358613710933324,0.1312280639634424,0.716478606461155,0.03728822379583806,0.014121,False,0.2803990003771659,Basic
user_2331,0.04855552025760236,0.11981933503655907,0.749474194480397,0.007762629043757235,0.00294,False,2.0390702485949586,Basic
user_2332,0.22008223305118937,0.012911690333372403,0.7496122599067411,0.0037908046506437616,0.001436,False,12.258721815865517,Basic
user_2333,0.08004888780699351,0.2555059931501294,0.8184513516985933,0.024989842752708005,0.009464,False,1.9946861751438851,Basic
user_2334,0.31593105312358977,0.10450032185233746,0.9481500471929046,0.034820329158140144,0.013187,False,8.527926771667795,Basic
user_2335,0.17531823251824435,0.3158133273936994,0.8634309564665082,0.06412537557253623,0.024285,False,9.648632856420539,Basic
